Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Sub-Saharan Africa (IDA total),DSS,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA total),DSS,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA total),DSS,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,0.1779065,0.8019055,0.4468949,0.01608,0.0154057,0.7352713,3.414467,4.725151,5.725191,4.562762,6.092129,9.53793,8.671793,6.91636,7.38283,7.848543,7.5356,8.903,13.26883,26.30375,25.672,31.08154,31.26684,24.87441,26.62814,25.62447,25.94198,21.82503,31.46358,17.01112,10.03541,6.873406,5.645457,4.15524,3.467086,4.092417,6.285678,5.804909,5.52988,5.845628,4.8689,3.337135,3.211689,3.385181,4.120633,4.893394,5.091566,6.891721,10.67661,10.00995,8.412364,8.302778,7.550831,8.793832,9.995402,11.04513,13.54641,11.65897
Sudan,SDN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,8.870474,9.145139,10.07351,12.72689,11.45014,11.32394,12.2693,14.20225,15.23793,13.33282,12.48872,11.62525,13.1263,12.65329,12.87051,14.65821,14.5138,14.20381,15.5117,17.16627,15.5832,17.70717,26.80367,18.38275,17.0549,15.25077,14.47579,11.33441,10.62628,6.821842,7.601089,7.937119,14.70364,6.845694,5.956095,3.743338,3.230511,2.554868,2.146585,1.793747,2.408915,2.903416,4.443217,5.87173,7.020426,9.083657,12.77805,11.68748,12.00748,15.74416,14.89788,13.67733,16.58444,14.26484,11.73822,12.39131,10.58065,13.64052,13.6618,12.1091,7.876868,7.867314
Sudan,SDN,Domestic credit to private sector (% of GDP),GFDD.DI.14,8.87047,9.14514,10.0735,12.7269,11.4501,9.08098,9.56084,11.1649,12.1226,10.2705,9.68549,8.76381,9.80685,9.21885,8.9387,11.0796,10.9079,10.1329,11.1867,12.7571,13.2456,12.9375,13.7388,12.8694,11.848,10.1163,10.4556,10.4556,6.97147,5.12931,5.06462,4.57256,3.89778,3.1851,2.38142,1.62666,2.82836,2.1379,1.96259,1.61553,2.26814,2.48745,3.73618,5.01728,6.12854,7.81358,11.0481,9.81286,9.37979,11.5585,10.5027,9.29192,11.9424,10.5178,8.15065,8.12473,8.21972,8.38976,9.35476,9.17362,7.90464,..
Sudan,SDN,Liquid liabilities to GDP (%),GFDD.DI.05,9.994901,11.09206,12.0973,17.89373,14.63591,14.605,16.04953,16.69645,16.76309,17.90766,17.76426,17.57028,19.21467,19.16286,20.14799,19.64154,19.68478,22.54902,24.46581,27.04752,25.2836,29.91717,42.23433,38.88,37.1895,46.98539,41.12,31.36324,32.93907,28.57303,31.98238,30.57757,42.97318,31.6561,23.17952,17.76896,10.91983,9.785047,9.352757,9.361285,10.26534,10.63024,11.79468,13.17127,13.97602,16.08024,18.18233,16.4512,16.92334,21.16377,20.97609,20.19574,26.0188,21.15114,17.63497,18.55226,16.19702,23.45765,31.63055,33.97453,25.41076,24.6327
Suriname,SUR,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,0.8699592,0.868034,0.9358752,0.5274645,0.1893688,0.6507453,1.113566,2.114188,5.053706,12.36597,14.41933,3.934058,2.944409,1.672956,3.8982,9.228415,25.29202,40.64757,59.91065,82.79124,100.9189,106.3592,104.8257,67.34861,72.4528,57.33976,35.59494,6.50933,1.604996,1.969365,1.777618,9.967416,14.39865,23.95575,3.909974,10.62192,8.6747,7.86247,6.536297,4.068593,2.621423,1.805575,5.595108,3.673617,3.471735,2.511813,6.42027,3.781671,14.38614,11.85726,8.823305,7.947522,11.96085,26.07257,18.40382
Suriname,SUR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,12.5759,13.6213,15.2513,16.85704,18.4784,19.7163,19.79378,20.05124,18.46079,25.06034,23.56274,25.7104,28.05943,30.05535,32.26097,35.23771,39.19072,42.67419,46.59336,48.81762,45.72092,45.32472,47.39403,42.75618,45.41018,44.30796,23.31904,8.673832,6.76773,13.4324,19.43538,22.4867,17.09458,12.57677,13.362,19.5597,20.42064,22.86139,23.60923,19.96959,22.02608,23.64635,25.42482,26.24372,25.59629,26.37237,30.84299,36.01981,38.26433,43.39571,37.84312,34.13924,33.08121,36.90166,29.99151
Suriname,SUR,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,12.2338,13.1738,14.9393,16.7752,17.5249,19.0079,18.01,18.2725,16.9087,22.7854,22.1738,24.5357,26.908,28.9855,30.7289,33.6219,35.0934,36.3102,39.5057,40.83,39.4362,40.4302,42.7799,37.8231,40.7226,40.6192,21.5032,8.20109,6.59238,13.1882,17.1704,18.1781,14.5262,7.91198,8.78798,15.9654,17.2272,18.7559,19.3198,17.4884,21.3585,23.8646,24.4077,24.0185,23.6573,24.1948,27.8153,29.7302,33.7323,36.3294,28.2872,24.2778,23.277,24.4523,..
Suriname,SUR,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,21.43407,22.42179,24.46563,25.58931,26.59801,29.0335,32.80012,29.11431,30.52417,38.52918,36.09821,36.57308,38.41597,40.77359,43.64567,47.14481,54.18789,66.78067,87.49714,107.4905,125.2816,130.7588,132.4342,96.41941,103.3767,91.18784,63.00796,34.59208,25.86454,31.71212,35.19112,40.50602,32.55047,35.80908,30.88602,47.69735,44.29255,47.58562,43.62128,36.67622,42.33521,42.62192,46.74932,45.91248,46.26848,49.37252,53.05958,54.92894,60.62263,78.27046,65.38924,64.32846,64.40472,85.69757,83.89305
Sweden,SWE,Central bank assets to GDP (%),GFDD.DI.06,7.369258,6.463036,4.934265,4.823771,4.032088,4.090516,4.475049,4.33672,4.82344,5.110744,5.160361,5.319497,4.653014,3.426235,5.688603,4.765271,4.592138,3.697229,4.441617,6.555571,5.522032,6.573144,7.021359,4.686548,7.439013,6.939044,8.294562,8.285486,7.360859,6.36941,3.434926,7.978412,8.816307,5.972248,4.952298,3.724885,3.017997,2.593112,1.52547,1.222748,0.840147,0.0136996,0.0103143,0.0021453,..,0.0023882,0.0022424,..,..,..,..,..,0.0856779,0.2624605,0.2902275,3.901518,6.847519,7.73786,8.207862,7.493831,7.573225,8.298141
Sweden,SWE,Deposit money banks'' assets to GDP (%),GFDD.DI.02,41.65366,40.44928,41.27903,42.10706,41.05609,40.58631,40.4496,41.5884,44.61184,43.71748,40.0188,40.34398,42.45704,43.4911,41.61713,40.99905,39.0202,40.80345,43.69825,44.22388,45.4989,48.82855,48.857,49.56993,48.06298,44.5102,46.21309,49.19239,55.50402,60.8021,58.00233,54.1543,52.49956,47.9933,44.41784,40.12917,39.67783,41.86356,45.3888,43.19498,46.26274,100.2461,100.2861,100.5347,101.9724,110.6909,115.0577,122.4837,127.2025,134.8055,131.5696,133.041,136.9619,138.3978,137.7389,133.8985,135.3578,138.8285,139.928,139.2319,149.5602,145.8413
Sweden,SWE,Domestic credit to private sector (% of GDP),GFDD.DI.14,35.8298,34.9857,35.3848,37.665,36.8953,37.574,37.5362,39.2398,41.3713,39.9108,36.869,36.868,37.593,37.7345,36.9829,35.166,35.1109,36.6818,36.5003,37.5173,36.577,36.7802,38.0903,35.9754,35.9056,34.7673,37.2501,39.1456,45.8868,50.1959,51.0485,47.359,47.3661,38.094,34.239,31.2948,31.8546,34.7322,35.8433,37.4658,39.8103,89.5851,89.8044,89.8403,91.4988,99.136,102.587,110.979,117.71,123.928,122.519,123.995,128.102,130.417,129.369,126.633,128.522,131.282,131.874,131.085,139.17,..
Sweden,SWE,Liquid liabilities to GDP (%),GFDD.DI.05,54.43624,53.12267,53.73015,53.98949,51.9067,50.11369,50.44608,52.39917,55.10618,53.48347,50.17561,51.12987,52.76761,53.93786,52.37774,49.79853,46.25124,46.38838,48.851,51.04298,50.40894,52.27007,51.59452,49.37033,47.73983,45.36375,47.21609,46.2264,45.50054,45.57078,41.63522,40.52544,41.91857,43.62142,41.19741,39.36269,41.76377,40.35896,38.21107,39.42128,37.78149,43.92327,43.91227,44.0125,43.00171,46.59325,48.9472,51.28062,54.9227,63.89588,61.83323,63.21424,65.07885,66.15559,65.98392,65.94836,69.26974,72.77847,72.37709,74.08854,87.71589,88.67492
Switzerland,CHE,Central bank assets to GDP (%),GFDD.DI.06,1.279943,1.150575,1.179968,1.151827,1.10071,1.145871,1.277987,1.219446,1.416058,1.779302,..,..,..,..,..,..,..,..,..,..,1.312621,1.211836,1.229847,1.355307,1.344973,1.368904,1.3609,1.287367,1.291872,1.264942,1.250579,1.282101,1.266889,1.247156,1.242555,1.242879,1.250101,1.663491,1.639669,1.591321,1.630356,1.717388,1.935724,2.053636,1.946046,0.6411824,0.5109012,0.3895771,0.3186621,0.3619476,0.2722379,0.2717032,0.2717525,0.2362766,0.2754739,0.2791635,0.2683815,..,..,..,..,..
Switzerland,CHE,Deposit money banks'' assets to GDP (%),GFDD.DI.02,108.8744,110.0688,110.5936,110.6208,105.1407,107.007,106.6099,106.8163,109.1922,110.9139,..,..,..,..,..,..,..,..,..,..,105.1459,106.5269,121.6188,121.8361,130.084,132.9006,132.9465,140.0685,145.0821,152.5004,152.645,151.7196,152.3242,154.4238,156.0905,158.6282,157.0331,158.3173,156.0139,162.7758,154.0929,148.0887,149.9123,152.5812,153.7769,156.1063,159.5479,162.226,157.5934,166.4243,164.9869,167.901,174.9996,166.5361,167.7124,168.9466,172.5027,..,..,..,..,..
Switzerland,CHE,Domestic credit to private sector (% of GDP),GFDD.DI.14,95.9885,96.9471,97.5331,97.4204,95.2075,96.4126,95.8143,95.7317,97.9518,99.5819,..,..,..,..,..,..,..,..,..,..,95.2502,96.8296,112.1,116.934,118.529,122.838,124.007,130.564,136.8,143.814,144.186,143.037,143.143,142.651,144.076,146.487,144.519,146.073,144.285,150.855,141.547,136.355,137.121,140.503,142.134,145.589,149.449,152.734,145.09,154.082,152.768,154.989,160.897,162.562,163.357,164.869,168.498,..,..,..,..,..
Switzerland,CHE,Liquid liabilities to GDP (%),GFDD.DI.05,98.92779,97.0133,99.57542,98.92403,97.84477,101.0333,101.355,101.6601,106.8272,113.7728,..,..,..,..,..,..,..,..,..,..,122.3462,127.7499,132.1831,109.9302,120.6579,119.5908,117.647,124.8568,126.7808,131.0744,124.6803,121.2674,121.7476,124.0728,124.8203,125.285,137.029,142.737,145.3815,159.6628,133.4319,133.5385,136.1592,141.9725,141.5398,148.3639,149.4072,146.8469,141.0757,147.991,147.8106,159.6241,176.1192,179.1617,183.4032,182.2398,185.5856,..,..,..,..,..
Syrian Arab Republic,SYR,Central bank assets to GDP (%),GFDD.DI.06,16.45942,20.78324,17.7802,19.14211,17.31109,21.06687,22.52482,24.95674,30.0013,29.89591,37.16569,37.3623,35.34314,24.61614,23.6439,22.20657,29.33241,29.35256,36.76954,32.15041,35.89838,34.55828,51.4866,56.87874,73.44216,89.12045,79.62775,65.32205,44.93467,42.5956,39.14649,36.80271,36.68433,37.13236,35.43759,35.82399,35.0692,35.72184,34.27416,33.11386,29.11332,29.91061,28.8045,28.46811,24.46819,20.76439,18.2716,15.73979,12.99298,12.62894,11.39674,19.81083,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,27.30427,23.61423,20.98623,22.63476,19.40982,19.96141,21.79827,19.86485,21.44136,20.48886,22.32878,21.28894,21.8802,23.42987,26.17462,28.47678,33.54488,36.57737,31.6657,33.45486,35.18198,40.35392,39.21265,41.67251,38.46978,32.00348,30.31091,28.19555,34.82776,35.6759,32.07183,35.09064,36.92221,54.75656,39.37204,41.16415,36.09935,37.48871,35.63021,38.25346,35.19601,36.66911,32.99371,40.69189,34.96507,35.33649,33.75214,36.54154,40.75023,44.182,46.97721,39.08314,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Domestic credit to private sector (% of GDP),GFDD.DI.14,25.2688,21.6964,20.532,20.2477,18.0364,18.3858,20.7272,10.5367,9.78888,8.68716,8.10441,7.11594,6.2668,6.62407,4.37867,4.18168,4.63498,4.95835,5.09864,6.2534,5.74117,5.30489,6.50142,8.10222,8.73338,8.20006,7.6059,7.02409,6.48659,7.69445,7.45707,8.59772,9.56769,10.7448,10.3425,11.1506,9.64496,9.83828,9.18685,9.1986,8.46883,8.06482,8.21775,10.1042,11.6545,14.7646,14.6986,15.085,17.5382,19.6375,21.9365,20.7425,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Liquid liabilities to GDP (%),GFDD.DI.05,29.89987,27.89322,24.81265,24.58813,22.43829,25.64663,27.27234,29.32771,34.45346,32.47632,37.60772,34.88587,35.94399,37.14259,39.35371,36.70702,37.3021,43.57807,46.23093,45.2966,46.27892,41.78816,48.13165,56.91994,69.35175,75.6912,70.49733,61.54574,51.53633,55.70821,54.69873,53.31585,53.38966,62.49785,57.34409,55.48632,50.53419,50.68156,52.82626,57.82782,59.49236,68.90967,73.78013,82.79576,77.7279,72.80409,68.15628,65.46535,67.64948,71.35807,73.10891,57.8482,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.61546,12.00338,7.36005,12.28827,9.813304,6.219867,4.588439,3.902884,2.697813,1.973457,1.455439,1.622138,1.248623,1.420544,4.860879,4.953797,4.523877,4.623144,10.49567,10.45697,8.970757,7.778189,7.447382,5.550374
Tajikistan,TJK,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.3976,10.64142,13.63181,14.43508,13.65866,11.0126,15.31122,15.86638,16.12367,29.45047,14.21539,13.25381,13.54681,16.6288,14.21809,19.06738,21.85187,24.46027,20.97029,16.06394,14.56122,14.36619,15.10858,12.05693
Tajikistan,TJK,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8259,22.8399,14.1705,16.037,14.6483,18.5414,21.7754,21.5739,19.0962,13.0146,11.9423,11.5824,13.032,..
Tajikistan,TJK,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.079952,6.723581,8.171824,7.936222,8.372873,8.290935,7.036164,12.83426,16.48456,24.95846,7.119383,9.94559,10.42684,11.73453,11.42413,11.62994,13.84606,16.58904,15.11103,12.92437,11.73363,10.52768,11.62909,8.957262
Tanzania,TZA,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.669412,7.016901,15.57073,12.00196,13.07233,15.18954,11.77119,10.8052,7.945951,5.733929,2.870039,3.198422,2.771027,2.844281,2.123553,1.886132,2.037332,2.884232,3.085321,2.562773,2.20554,3.151143,2.66555,2.4522,2.908046,2.889904,2.917255,3.322979,2.857487,2.065622,2.728312,2.166456,4.444517,..
Tanzania,TZA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.957782,19.43768,19.32054,19.54969,15.42762,19.0641,17.59858,14.20079,10.50625,9.150031,6.813189,6.740868,6.911894,7.345567,9.066029,9.539812,10.27707,13.03432,14.44759,17.25811,17.31831,16.66314,18.06644,17.23389,18.6728,18.8226,19.3141,19.8983,18.6233,18.56267,17.10286,17.43394,17.23224,..
Tanzania,TZA,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.58348,14.0597,13.902,14.0301,9.74467,10.797,9.69947,6.65502,3.09361,3.54535,2.94098,3.19184,3.1128,4.11429,5.22226,6.19018,7.10723,7.42495,9.79002,11.4689,11.911,11.2674,11.7183,12.355,12.8184,12.5373,13.3037,14.6135,13.6703,13.0653,12.7,12.6155,13.1642,..
Tanzania,TZA,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.4478,18.41436,19.9348,19.9692,22.13029,24.46011,24.85646,25.64575,22.2445,20.08362,12.81135,13.11859,13.32054,14.03734,15.2538,15.32688,15.87052,19.15348,20.16372,21.67527,22.29785,22.86668,24.648,24.12416,23.53002,22.071,22.53442,23.43981,21.11247,20.8131,20.01139,20.27549,20.14557,..
Thailand,THA,Central bank assets to GDP (%),GFDD.DI.06,6.310108,4.914536,4.486895,3.891705,3.263534,2.913794,2.522585,1.986698,3.20117,5.69139,7.514247,8.244459,8.691359,7.23638,4.6053,4.102869,5.248485,6.077075,6.875051,7.565038,8.751936,9.085086,10.1451,10.66202,9.456212,9.867014,8.562489,6.849613,2.752654,1.663174,2.243095,1.813477,1.757709,1.230546,0.5407566,0.5645069,0.7566707,1.826254,4.847393,3.855992,2.692873,2.951677,2.266099,2.092954,1.713045,1.489496,1.692653,2.430894,2.761009,3.122078,2.791342,2.501463,2.233415,1.914799,1.697986,1.894107,2.072283,2.358589,2.54235,2.241822,2.826356,..
Thailand,THA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,13.30937,14.85004,17.18336,16.66789,18.31287,19.46108,20.63056,22.87432,23.60467,24.1993,26.77049,30.78089,34.39026,34.4694,34.5327,38.11958,45.58061,49.08907,51.62099,52.68007,51.19772,52.38044,57.11034,64.9619,71.9407,73.89624,76.10082,77.87576,80.72182,86.42349,91.9799,96.4524,103.253,116.2641,132.4428,144.6576,151.8312,171.3662,163.2611,142.1885,120.5221,109.348,113.4978,110.2745,109.8173,106.8318,100.4831,96.82211,97.80102,102.7354,102.5894,113.1086,119.2906,123.9367,127.6983,130.4948,126.4457,125.0714,125.3341,124.2354,144.5433,152.018
Thailand,THA,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.363,105.76,108.983,115.748,130.673,136.231,142.363,145.564,149.373,146.224,144.64,144.089,143.342,160.401,..
Thailand,THA,Liquid liabilities to GDP (%),GFDD.DI.05,23.33885,24.23617,25.0774,23.97805,24.62485,25.22404,25.64203,27.3704,29.46032,30.03116,32.04237,35.87093,39.88295,37.49455,35.88359,38.25322,40.3417,41.3886,40.74109,40.72178,42.01141,42.37002,47.21193,53.39629,59.56147,62.08992,65.76239,68.48051,67.32192,71.35033,73.47491,76.85921,78.13287,83.63287,81.88876,84.33568,84.8252,99.86541,110.1262,112.2031,111.2093,111.2387,106.9528,111.2216,106.3482,102.5569,99.25494,91.76361,92.80585,90.41679,87.26909,92.83801,103.1156,107.269,108.2961,110.8262,109.7174,109.0924,108.8852,109.5362,129.5129,..
Timor-Leste,TLS,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0678269,0.005426,0.0058492,0.2180021,0.0407039,1.800428,0.1840694,2.569971,1.3184,0.3637539,0.2629882,0.3875493,0.2580281,0.2770508,0.2203481,0.2266529,0.2072876,0.1251803,0.1963582
Timor-Leste,TLS,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.361373,5.342899,20.04556,22.90424,24.55643,18.51139,15.78999,14.21782,12.40372,12.66492,13.42991,12.76261,12.86215,13.02996,12.32176,15.84903,15.54815,12.66615,15.1374,15.33917
Timor-Leste,TLS,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.36135,5.37533,20.0521,22.9101,24.5612,18.5157,15.798,14.2444,12.4353,12.738,13.7936,13.0253,13.2496,13.2878,12.5985,16.0692,15.775,12.8732,15.2629,..
Timor-Leste,TLS,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.301988,12.56644,14.94725,16.85998,22.01277,26.47648,29.70828,36.9178,33.45715,30.93125,35.06955,35.84051,41.44421,40.28207,44.46129,50.93437,53.57576,38.49132,45.68012,57.09538
Togo,TGO,Central bank assets to GDP (%),GFDD.DI.06,..,..,0.0925926,0.08547,0.1474201,..,..,0.1403509,0.0166945,..,..,..,0.0035461,0.0011038,0.0074129,1.811791,1.662162,3.281676,5.563978,6.907749,5.330279,8.370555,8.382222,10.9695,10.74187,11.88847,11.65868,11.3772,10.34193,9.18531,9.449583,8.736785,8.926555,11.56636,9.132069,10.87099,9.364672,7.545836,8.172479,6.986634,6.316994,6.073246,4.622972,3.768639,3.111877,2.385733,1.970807,1.399551,2.324226,5.698773,6.497697,6.510893,5.830326,5.077476,4.288246,3.330694,1.770862,2.253716,2.641912,3.115395,4.684736,6.748073
Togo,TGO,Deposit money banks'' assets to GDP (%),GFDD.DI.02,8.754206,10.06451,9.87654,10.28489,9.692871,5.899784,5.988699,6.801754,9.377297,8.478461,11.11112,11.28517,11.52364,14.50221,11.85841,18.38549,21.44189,22.89738,27.13226,31.74961,28.63432,25.16444,26.88223,24.14153,23.3072,20.57314,24.55934,25.90037,24.55591,22.4744,22.70056,25.07213,25.15195,29.71969,20.93216,21.82612,20.905,19.68061,19.06461,16.55121,14.95093,15.63477,13.79119,16.33286,19.94479,22.48359,22.63034,24.1695,30.02328,33.05196,33.69676,36.1889,40.85112,42.44934,47.3003,47.84671,40.01424,41.68431,42.54553,42.6133,40.77711,39.86678
Togo,TGO,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,11.0802,11.3105,10.8354,6.84096,6.94915,7.57895,9.9616,9.15088,11.9302,11.9582,12.0449,14.7197,12.0504,18.6243,21.6568,23.1571,27.4231,30.6827,27.4577,24.2772,26.3711,23.7354,23.0427,20.8307,24.8772,25.6869,24.3689,22.5927,22.5724,24.8588,25.017,29.5731,18.7867,20.0805,18.7969,17.7693,17.342,15.1289,13.9533,12.8342,11.4731,14.1949,13.2085,14.3473,15.8803,22.8282,18.7681,19.8087,21.7489,28.1257,30.5762,37.9663,35.6006,40.163,30.6165,29.6026,27.4818,26.723,26.5789,..
Togo,TGO,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,11.35802,11.11111,11.13022,11.87364,11.09228,12.22807,14.29549,16.51008,18.0627,17.88594,16.42907,17.56513,22.58562,21.37415,27.84527,25.17173,34.91613,35.0738,30.22491,38.45889,43.39667,40.35675,43.36425,41.80993,45.04273,43.63745,35.13744,33.80984,36.0501,36.47075,30.16565,32.43671,29.96439,30.58327,24.9706,22.5221,21.05509,22.02133,23.26793,22.09095,19.76352,21.1911,25.79738,26.07082,31.3349,35.26957,35.84811,38.80376,42.25584,45.41658,45.73066,45.35186,48.43481,53.22972,39.71268,42.04903,43.08395,42.03796,45.43344,47.56099
Tonga,TON,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.986999,8.916389,6.071337,5.649852,5.862159,3.67772,2.069277,1.987897,2.00227,1.909596,1.713886,1.900066,2.470929,3.039748,4.090197,2.103144,3.200725,2.826915,2.678143,..,..,..,..,0.033103,0.0218925,0.121305,0.1823267,0.1870841,0.1509033,0.2045037,0.3537709,0.3787638,..
